"movieId","tmdbId","year","imdbId","runtime","imdbRating","imdbVotes","title","url","revenue","plot","poster","released","budget"
"92","9095","1996","0117002","108","5.8","11694","Mary Reilly","https://themoviedb.org/movie/9095","12379402","A housemaid falls in love with Dr. Jekyll and his darkly mysterious counterpart, Mr. Hyde.","https://image.tmdb.org/t/p/w440_and_h660_face/9u7dWUrfphfjhn1pCO7yOD161Jf.jpg","1996-02-23","47000000"
"93","12158","1995","0114825","100","4.5","16856","Vampire in Brooklyn","https://themoviedb.org/movie/12158","19800000","Maximillian is the only survivor from a race of vampires on a Caribbean Island, and as a vampire, he must find a mate to keep the line from ending. He knows that a child had been born to a ...","https://image.tmdb.org/t/p/w440_and_h660_face/6lO6P7KhIjoxVOQ9AzjHseQqPz5.jpg","1995-10-27","14000000"
"94","9283","1996","0115639","112","7.2","26046","Beautiful Girls","https://themoviedb.org/movie/9283","","A piano player at a crossroads in his life returns home to his friends and their own problems with life and love.","https://image.tmdb.org/t/p/w440_and_h660_face/sHcx1fBmrtZYvFmUywU0d5cvIFd.jpg","1996-02-09",""
"95","9208","1996","0115759","108","6.0","75836","Broken Arrow","https://themoviedb.org/movie/9208","150270147","Terrorists steal nuclear warheads from the U.S. military but don't count on a pilot and park ranger spoiling their plans.","https://image.tmdb.org/t/p/w440_and_h660_face/7wmFsLBQDDTMxEbaZlCqgfEx9PK.jpg","1996-02-09","50000000"
"96","40154","1995","0113403","99","7.3","1975","In the Bleak Midwinter","https://themoviedb.org/movie/40154","","Out of work actor Joe volunteers to help try and save his sister's local church for the community by putting on a Christmas production of Hamlet, somewhat against the advice of his agent ...","https://image.tmdb.org/t/p/w440_and_h660_face/cl5WtKNYL7porHGCroRTAKCGlTM.jpg","1996-02-16",""
"97","406","1995","0113247","98","8.1","99121","Hate (Haine, La)","https://themoviedb.org/movie/406","15300000","24 hours in the lives of three young men in the French suburbs the day after a violent riot.","https://image.tmdb.org/t/p/w440_and_h660_face/f37UqJ9aJtilApJV4J7N3n9vo3Y.jpg","1996-02-23","2600000"
"98","45549","1994","0111173","87","5.4","2077","Shopping","https://themoviedb.org/movie/45549","","You've run out of options, no school, no job. Steal a car, smash a shop with a heavy car and reap the proceeds!. This movie is about underground England. The causes, the benefits, and the result of a life of 'crash and carry'.","https://image.tmdb.org/t/p/w440_and_h660_face/sE6oLJg2c9Wc9Ra7Yf5j7OArjYk.jpg","1996-02-09",""
"99","63076","1995","0113283","106","6.6","559","Heidi Fleiss: Hollywood Madam","https://themoviedb.org/movie/63076","","A documentary crew from the BBC arrives in L.A. intent on interviewing Heidi Fleiss, a year after her arrest for running a brothel but before her trial. Several months elapse before the ...","https://image.tmdb.org/t/p/w440_and_h660_face/laPSb9I8TuYslOh1OcgaTByWKnw.jpg","1996-02-09",""
"100","11062","1996","0115907","111","6.2","16464","City Hall","https://themoviedb.org/movie/11062","","The accidental shooting of a boy in New York leads to an investigation by the Deputy Mayor, and unexpectedly far-reaching consequences.","https://image.tmdb.org/t/p/w440_and_h660_face/g6JjdkmdElHIoNVaEso0BmjRDQT.jpg","1996-02-16",""
"101","13685","1996","0115734","91","7.1","52853","Bottle Rocket","https://themoviedb.org/movie/13685","560069","Focusing on a trio of friends and their elaborate plan to pull off a simple robbery and go on the run.","https://image.tmdb.org/t/p/w440_and_h660_face/9ZTDOI0CB1WABPMH2zV5Gd5g414.jpg","1996-02-21","7000000"
"102","47475","1996","0117102","96","3.7","4235","Mr. Wrong","https://themoviedb.org/movie/47475","","A single and lonely woman finds the seemingly perfect man to date, but soon regrets it when his deranged and possessive other personality emerges and worst still, she cannot convince anyone else of his Jekyll/Hyde true nature.","https://image.tmdb.org/t/p/w440_and_h660_face/yGbPzJ5hib2TFi0Rkb6JH8webaL.jpg","1996-02-16",""
"103","2045","1996","0118040","117","6.0","3834","Unforgettable","https://themoviedb.org/movie/2045","","Unsuccessfully framed for his wife's murder, Dr. David Krane attempts to find the real culprit by utilizing a new drug that allows him to experience the memories of other people first-hand....","https://image.tmdb.org/t/p/w440_and_h660_face/500Ne3EDn3HHpuCQWwGKR74r0cB.jpg","1996-02-23","18000000"
"104","9614","1996","0116483","92","7.0","150631","Happy Gilmore","https://themoviedb.org/movie/9614","41000000","A rejected hockey player puts his skills to the golf course to save his grandmother's house.","https://image.tmdb.org/t/p/w440_and_h660_face/4RnCeRzvI1xk5tuNWjpDKzSnJDk.jpg","1996-02-16","10000000"
"105","688","1995","0112579","135","7.5","53261","Bridges of Madison County, The","https://themoviedb.org/movie/688","182016617","Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson, for four days in the 1960s.","https://image.tmdb.org/t/p/w440_and_h660_face/8TfLAfIh5Qxp2J4ZjOafHYhWtDb.jpg","1995-06-02","24000000"
"107","10874","1996","0117110","99","6.9","15379","Muppet Treasure Island","https://themoviedb.org/movie/10874","34327391","The Muppets' twist on the classic tale.","https://image.tmdb.org/t/p/w440_and_h660_face/3TyhweCMltsQPQ2sfxNApe9RRRz.jpg","1996-02-16",""
"108","89333","1995","0112646","95","6.4","166","Catwalk","https://themoviedb.org/movie/89333","","A camera follows model Christy Turlington through the spring fashion shows in Milan, Paris, and New York one year in the early 1990s, probably 1992. She and others dash from one designer's ...","https://image.tmdb.org/t/p/w440_and_h660_face/sQ2dk0qd3rhfT1776GcFnLj4s1U.jpg","1996-05-16",""
"110","197","1995","0112573","178","8.4","710741","Braveheart","https://themoviedb.org/movie/197","210000000","When his secret bride is executed for assaulting an English soldier who tried to rape her, William Wallace begins a revolt against King Edward I of England.","https://image.tmdb.org/t/p/w440_and_h660_face/or1gBugydmjToAEq7OZY0owwFk.jpg","1995-05-24","72000000"
"111","103","1976","0075314","113","8.3","484769","Taxi Driver","https://themoviedb.org/movie/103","28262574","A mentally unstable Vietnam war veteran works as a night-time taxi driver in New York City where the perceived decadence and sleaze feeds his urge for violent action, attempting to save a preadolescent prostitute in the process.","https://image.tmdb.org/t/p/w440_and_h660_face/ekstpH614fwDX8DUln1a2Opz0N8.jpg","1976-02-08","1300000"
"112","33542","1995","0113326","87","6.7","28582","Rumble in the Bronx (Hont faan kui)","https://themoviedb.org/movie/33542","32392047","A young man visiting and helping his uncle in New York City finds himself forced to fight a street gang and the mob with his martial art skills.","https://image.tmdb.org/t/p/w440_and_h660_face/1nAfchiXHQB3iyhK8fCJJEnNs5A.jpg","1996-02-23","7500000"
"113","43566","1996","0115645","108","6.1","6503","Before and After","https://themoviedb.org/movie/43566","","Two parents deal with the effects when their son is accused of murdering his girlfriend.","https://image.tmdb.org/t/p/w440_and_h660_face/4Q2SdpMJtNcbEvidNuc7z0KRiHo.jpg","1996-02-23","35000000"
"114","71754","1995","0113774","114","7.3","1189","Margaret's Museum","https://themoviedb.org/movie/71754","","Margaret MacNiel, a girl living in a Cape Breton coal mining town, finds her life changing when she meets Neil Currie, a cheerful bagpipe-playing dishwasher. Unfortunately, neither of them are able to escape the industry around them.","https://image.tmdb.org/t/p/w440_and_h660_face/c6ZXEVl8pPdlzkoAm5dQ2EZnUoY.jpg","1996-01-26",""
"116","51352","1995","0112373","122","8.2","783","Anne Frank Remembered","https://themoviedb.org/movie/51352","1","Using previously unreleased archival material in addition to contemporary interviews, this academy award-winning documentary tells the story of the Frank family and presents the first ...","https://image.tmdb.org/t/p/w440_and_h660_face/xS47oTLlMn8UbG81MpA2jVOlkM8.jpg","1995-08-31",""
"117","16934","1995","0115033","99","7.1","2982","Young Poisoner's Handbook, The","https://themoviedb.org/movie/16934","","This film is based on a true story about a British teenager who allegedly poisoned family, friends, and co-workers. Graham is highly intelligent, but completely amoral. He becomes ...","https://image.tmdb.org/t/p/w440_and_h660_face/rM6yyxj77tZBL7JBkPCkXMSnAhs.jpg","1996-02-23",""
"118","10324","1996","0116606","92","4.9","3332","If Lucy Fell","https://themoviedb.org/movie/10324","","Joe and Lucy are roommates and best friends. Lucy, whose love life is embarrassingly dull, convinces Joe, who is infatuated with a neighbor he's never met, that if they don't have stable ...","https://image.tmdb.org/t/p/w440_and_h660_face/ig5LhLEnlt7QCyYjgui082fO4ih.jpg","1996-03-08",""
"119","78406","1995","0114536","135","4.8","782","Steal Big, Steal Little","https://themoviedb.org/movie/78406","6278139","Ruben and Robby are twin brothers, adopted by Mona, one of the wealthiest - and most eccentric - women in Santa Barbara. Ruben is devoted to Mona, but Robby is more devoted to her money. So...","https://image.tmdb.org/t/p/w440_and_h660_face/qRD0CKjYaL7P5aJ9Hq0BmyXIJhs.jpg","1995-09-29","25000000"
"121","32119","1992","0106473","93","7.8","1166","Boys of St. Vincent, The","https://themoviedb.org/movie/32119","204540","The true story of boys being sexually abused at their orphanage ran by a religious community in Newfoundland.","https://image.tmdb.org/t/p/w440_and_h660_face/rY2OmKjJmEcnDiivqrZwz6m3XpP.jpg","1992-12-06",""
"122","11066","1992","0103859","117","5.4","19684","Boomerang","https://themoviedb.org/movie/11066","70100000","A successful executive and womanizer finds his lifestyle choices have turned back on him when his new female boss turns out to be an even bigger deviant than he is.","https://image.tmdb.org/t/p/w440_and_h660_face/cc9YAZq5NXiIEJsHjW7p2FaHQkp.jpg","1992-07-01","40000000"
"123","11104","1994","0109424","102","8.1","38919","Chungking Express (Chung Hing sam lam)","https://themoviedb.org/movie/11104","","Two melancholy Hong Kong policemen fall in love: one with a mysterious female underworld figure, the other with a beautiful and ethereal server at a late-night restaurant he frequents.","https://image.tmdb.org/t/p/w440_and_h660_face/43I9DcNoCzpyzK8JCkJYpHqHqGG.jpg","1996-03-08","160000"
"124","37975","1995","0114808","113","7.3","3624","Star Maker, The (Uomo delle stelle, L')","https://themoviedb.org/movie/37975","","A photographer and the types of people he encounters.","https://image.tmdb.org/t/p/w440_and_h660_face/wousyAPimHw7RQVjlvzA8BSr2pt.jpg","1996-03-08",""
"125","2074","1996","0116324","92","6.8","14792","Flirting With Disaster","https://themoviedb.org/movie/2074","14702438","A young man, his wife, and his incompetent case worker travel across country to find his birth parents.","https://image.tmdb.org/t/p/w440_and_h660_face/sRRdVLuxk8OLCDRd4u4xDrDdwv7.jpg","1996-04-12","7000000"
"126","27793","1994","0110647","95","3.1","8087","NeverEnding Story III, The","https://themoviedb.org/movie/27793","","A young boy must restore order when a group of bullies steal the magical book that acts as a portal between Earth and the imaginary world of Fantasia.","https://image.tmdb.org/t/p/w440_and_h660_face/o75HHfr23sgeqIeUPwjKY0V9Ppi.jpg","1994-10-27","17000000"
"129","110972","1996","0114131","95","5.9","718","Pie in the Sky","https://themoviedb.org/movie/110972","","A whimsical saga of a young man whose two life-consuming passions are unraveling traffic gridlock and an avant-garde dancer. A romantic comedy.","https://image.tmdb.org/t/p/w440_and_h660_face/iZs2BzP1nbrcHCDX3QEHa3Nn0y4.jpg","1996-02-09",""
"130","32622","1995","0112364","99","6.4","636","Angela","https://themoviedb.org/movie/32622","","A ten year old girl named Angela leads her six year old sister, Ellie, through various regimens of 'purification' in an attempt to rid themselves of their evil, which she believes to be the...","https://image.tmdb.org/t/p/w440_and_h660_face/1UxqC7TS1o1hzaPkc1Q0LsW0yUS.jpg","1995-01-01",""
"131","73067","1995","0113107","101","6.7","754","Frankie Starlight","https://themoviedb.org/movie/73067","","This is a story of a man (Walker), suffering from dwarfism, who writes an autobiographical account of his life. In flashbacks, we see how he was conceived to a woman (Parillaud) at the end ...","","1995-11-22",""
"132","11863","1995","0113451","95","5.1","8971","Jade","https://themoviedb.org/movie/11863","9851610","A bright assistant D.A. investigates a gruesome hatchet murder and hides a clue he found at the crime scene. Under professional threats and an attempt on his life, he goes on heartbroken because evidence point to the woman he still loves.","https://image.tmdb.org/t/p/w440_and_h660_face/lPkDrz6e5DWkKailsx3mIjtq0GF.jpg","1995-10-13","50000000"
"135","9101","1996","0116130","92","6.0","16458","Down Periscope","https://themoviedb.org/movie/9101","","Lt. Cmdr. Tom Dodge is assigned as Captain to the USS Stingray, an old diesel driven submarine that has seen better days. With a crew that consists only of weird guys (and a gal), he's ...","https://image.tmdb.org/t/p/w440_and_h660_face/tYdGWz9oncuhqxn5eAK5CpjCiYo.jpg","1996-03-01",""
"137","5757","1995","0113756","86","6.1","297","Man of the Year","https://themoviedb.org/movie/5757","209935","Mockumentary look at Playgirl Magazine centerfold and 1992 Man of the Year, Dirk Shafer, who kept it a secret from the magazine that he is gay. Most of the film is a fictionalized retelling...","https://image.tmdb.org/t/p/w440_and_h660_face/jVO3Gvsdqe5C9Jr7cE1fSOtW2Op.jpg","1996-03-15",""
"140","9302","1996","0118055","124","6.1","11125","Up Close and Personal","https://themoviedb.org/movie/9302","","An ambitious young woman, determined to build a career in TV journalism, gets good advice from her first boss, and they fall in love.","https://image.tmdb.org/t/p/w440_and_h660_face/2yf1pCiQk6JMy4k5zxf39YXQxGB.jpg","1996-03-01","60000000"
"141","11000","1996","0115685","117","6.9","60454","Birdcage, The","https://themoviedb.org/movie/11000","185260553","A gay cabaret owner and his drag queen companion agree to put up a false straight front so that their son can introduce them to his fiancée's right-wing moralistic parents.","https://image.tmdb.org/t/p/w440_and_h660_face/bEyK1K1EgWapeKgkcOLC1ejl9nj.jpg","1996-03-08","31000000"
"144","16388","1995","0112585","98","6.6","6260","Brothers McMullen, The","https://themoviedb.org/movie/16388","","Three Irish Catholic brothers from Long Island struggle to deal with love, marriage, and infidelity.","https://image.tmdb.org/t/p/w440_and_h660_face/6oWsOJP0ed5gs8n2UywcailoxFN.jpg","1995-08-09",""
